State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price,lat,lon,NDVI,ndvi_mean
Punjab,Fazilka,Jalalabad,Beetroot,Beetroot,FAQ,14/08/2025,3000.0,3000.0,3000.0,30.3198406,74.1217943,,
Punjab,Fazilka,Jalalabad,Bhindi(Ladies Finger),Other,FAQ,14/08/2025,2700.0,2800.0,2750.0,30.3198406,74.1217943,,
Punjab,Fazilka,Jalalabad,Green Chilli,Other,FAQ,14/08/2025,3000.0,3000.0,3000.0,30.3198406,74.1217943,,
Punjab,Fazilka,Jalalabad,Peas Wet,Other,FAQ,14/08/2025,7000.0,7400.0,7200.0,30.3198406,74.1217943,,
Punjab,Fazilka,Jalalabad,Pomegranate,Other,Large,14/08/2025,10000.0,10000.0,10000.0,30.3198406,74.1217943,,
Punjab,Gurdaspur,Dinanagar,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,2600.0,3050.0,3000.0,31.9037264,75.2275587,,
Punjab,Gurdaspur,Gurdaspur,Bitter gourd,Other,FAQ,14/08/2025,3000.0,3500.0,3300.0,31.9037264,75.2275587,,
Punjab,Gurdaspur,Sri Har Gobindpur(Harechowal),Raddish,Other,FAQ,14/08/2025,800.0,1000.0,900.0,31.9037264,75.2275587,,
Punjab,Hoshiarpur,Garh Shankar,Apple,Other,Medium,14/08/2025,5000.0,8500.0,6000.0,31.6092942,75.8459754,,
Punjab,Hoshiarpur,Garh Shankar,Bhindi(Ladies Finger),Bhindi,FAQ,14/08/2025,2000.0,3000.0,2500.0,31.6092942,75.8459754,,
Punjab,Hoshiarpur,Garh Shankar,Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,1200.0,2500.0,1800.0,31.6092942,75.8459754,,
Punjab,Hoshiarpur,Garh Shankar,Papaya,Other,Large,14/08/2025,3000.0,3500.0,3200.0,31.6092942,75.8459754,,
Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),Tomato,Other,FAQ,14/08/2025,3000.0,4000.0,3500.0,31.6092942,75.8459754,,
Punjab,Ludhiana,Khanna,Apple,Other,Medium,14/08/2025,4000.0,10000.0,8000.0,30.9090157,75.851601,,
Punjab,Ludhiana,Khanna,Cucumbar(Kheera),Other,FAQ,14/08/2025,1000.0,2500.0,1500.0,30.9090157,75.851601,,
Punjab,Ludhiana,Khanna,Guava,Guava,Medium,14/08/2025,1500.0,2500.0,2000.0,30.9090157,75.851601,,
Punjab,Ludhiana,Khanna,Potato,Other,FAQ,14/08/2025,600.0,1500.0,1200.0,30.9090157,75.851601,,
Punjab,Ludhiana,Sahnewal,Potato,Potato,FAQ,14/08/2025,1120.0,1120.0,1120.0,30.9090157,75.851601,,
Punjab,Moga,Kot ise Khan,Brinjal,Other,FAQ,14/08/2025,800.0,1000.0,900.0,30.7877554,75.159359,,
Punjab,Moga,Kot ise Khan,Cucumbar(Kheera),Other,FAQ,14/08/2025,600.0,800.0,700.0,30.7877554,75.159359,,
Punjab,Moga,Kot ise Khan,Potato,Other,Non-FAQ,14/08/2025,800.0,1000.0,900.0,30.7877554,75.159359,,
Punjab,Moga,Nihal Singh Wala,Capsicum,Other,FAQ,14/08/2025,5000.0,6000.0,5500.0,30.7877554,75.159359,,
Punjab,Moga,Nihal Singh Wala,Cucumbar(Kheera),Other,FAQ,14/08/2025,2000.0,3500.0,3000.0,30.7877554,75.159359,,
Punjab,Moga,Nihal Singh Wala,Green Chilli,Other,FAQ,14/08/2025,3500.0,4000.0,3800.0,30.7877554,75.159359,,
Punjab,Mohali,Banur,Ginger(Dry),Other,FAQ,14/08/2025,3300.0,5700.0,3300.0,30.7041168,76.7176885,,
Punjab,Mohali,Banur,Green Chilli,Other,FAQ,14/08/2025,3300.0,3300.0,3300.0,30.7041168,76.7176885,,
Punjab,Mohali,Banur,Lemon,Other,FAQ,14/08/2025,3300.0,4600.0,3300.0,30.7041168,76.7176885,,
Punjab,Mohali,Banur,Mango,Other,Large,14/08/2025,3300.0,5700.0,3300.0,30.7041168,76.7176885,,
Punjab,Mohali,Banur,Onion,Other,FAQ,14/08/2025,2200.0,3300.0,3300.0,30.7041168,76.7176885,,
Punjab,Mohali,Kharar,Tomato,Tomato,Non-FAQ,14/08/2025,3500.0,4500.0,4000.0,30.7041168,76.7176885,,
Punjab,Mohali,Lalru,Ginger(Green),Green Ginger,FAQ,14/08/2025,6000.0,6000.0,6000.0,30.7041168,76.7176885,,
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Banana,Other,Medium,14/08/2025,4000.0,4500.0,4200.0,31.1269689,76.1598988,,
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Capsicum,Other,FAQ,14/08/2025,6000.0,6500.0,6300.0,31.1269689,76.1598988,,
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,4000.0,4500.0,4200.0,31.1269689,76.1598988,,
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Leafy Vegetable,Other,FAQ,14/08/2025,2000.0,2300.0,2200.0,31.1269689,76.1598988,,
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Papaya,Other,Medium,14/08/2025,2500.0,2800.0,2700.0,31.1269689,76.1598988,,
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Pear(Marasebu),Other,Medium,14/08/2025,3000.0,3500.0,3300.0,31.1269689,76.1598988,,
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Pumpkin,Other,FAQ,14/08/2025,800.0,1000.0,870.0,31.1269689,76.1598988,,
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi),Raddish,Other,FAQ,14/08/2025,3000.0,3300.0,3200.0,31.1269689,76.1598988,,
Punjab,Patiala,Rajpura,Banana,Other,Medium,14/08/2025,3200.0,3800.0,3500.0,30.2092777,76.3397231,,
Punjab,Patiala,Rajpura,Brinjal,Other,FAQ,14/08/2025,850.0,1100.0,900.0,30.2092777,76.3397231,,
Punjab,Patiala,Rajpura,Mango,Other,Medium,14/08/2025,4500.0,6000.0,5000.0,30.2092777,76.3397231,,
Punjab,Ropar (Rupnagar),Ropar,Ginger(Green),Green Ginger,FAQ,14/08/2025,4500.0,6000.0,5000.0,30.9688367,76.526088,,
Punjab,Sangrur,Ahmedgarh,Onion,Other,FAQ,14/08/2025,2000.0,2200.0,2200.0,30.135717,75.8533326,,
Punjab,Sangrur,Bhawanigarh,Banana,Other,Medium,14/08/2025,3000.0,3200.0,3100.0,30.135717,75.8533326,,
Punjab,Sangrur,Bhawanigarh,Lemon,Other,FAQ,14/08/2025,4000.0,4500.0,4250.0,30.135717,75.8533326,,
Punjab,Sangrur,Bhawanigarh,Peas Wet,Other,FAQ,14/08/2025,6000.0,7000.0,6500.0,30.135717,75.8533326,,
Punjab,Sangrur,Bhawanigarh,Tomato,Other,FAQ,14/08/2025,4000.0,4500.0,4250.0,30.135717,75.8533326,,
Punjab,Sangrur,Lehra Gaga,Green Chilli,Other,FAQ,14/08/2025,2000.0,2000.0,2000.0,30.135717,75.8533326,,
Punjab,Sangrur,Lehra Gaga,Peas cod,Other,FAQ,14/08/2025,10000.0,10000.0,10000.0,30.135717,75.8533326,,
Punjab,Sangrur,Lehra Gaga,Pomegranate,Other,Medium,14/08/2025,10000.0,10000.0,10000.0,30.135717,75.8533326,,
Punjab,Sangrur,Lehra Gaga,Pumpkin,Other,FAQ,14/08/2025,2000.0,2000.0,2000.0,30.135717,75.8533326,,
Punjab,Tarntaran,Naushera Pannuan,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,1000.0,1000.0,1000.0,30.91667,75.41667,,
Punjab,Tarntaran,Patti,Bottle gourd,Other,FAQ,14/08/2025,1500.0,2000.0,1800.0,30.91667,75.41667,,
Punjab,Tarntaran,Patti,Pumpkin,Other,FAQ,14/08/2025,1800.0,2200.0,2000.0,30.91667,75.41667,,
Punjab,Tarntaran,Patti,Tomato,Other,FAQ,14/08/2025,2000.0,2400.0,2200.0,30.91667,75.41667,,
Rajasthan, Jhunjhunu,Nawalgarh,Cowpea (Lobia/Karamani),Other,FAQ,14/08/2025,5300.0,5500.0,5400.0,28.0810679,75.3792478,,
Rajasthan,Alwar,Kherli,Mustard,Other,FAQ,14/08/2025,6570.0,7085.0,6840.0,27.4140048,76.6170387,,
Rajasthan,Bikaner,Bikaner (F&V),Beetroot,Other,FAQ,14/08/2025,1900.0,2100.0,2000.0,28.0159286,73.3171367,,
Rajasthan,Bikaner,Bikaner (F&V),Green Chilli,Other,FAQ,14/08/2025,2400.0,2600.0,2500.0,28.0159286,73.3171367,,
Rajasthan,Bikaner,Bikaner (F&V),Potato,Other,FAQ,14/08/2025,1100.0,1300.0,1200.0,28.0159286,73.3171367,,
Rajasthan,Bikaner,Bikaner (F&V),Raddish,Other,FAQ,14/08/2025,1900.0,2100.0,2000.0,28.0159286,73.3171367,,
Rajasthan,Ganganagar,Sriganganagar (F&V),Bhindi(Ladies Finger),Other,FAQ,14/08/2025,2400.0,2800.0,2600.0,29.9049489,73.8792934,,
Rajasthan,Ganganagar,Sriganganagar (F&V),Onion,Other,FAQ,14/08/2025,1200.0,1600.0,1400.0,29.9049489,73.8792934,,
Rajasthan,Ganganagar,Sriganganagar (F&V),Papaya,Other,Medium,14/08/2025,2300.0,2700.0,2500.0,29.9049489,73.8792934,,
Rajasthan,Ganganagar,Sriganganagar (F&V),Pomegranate,Other,Medium,14/08/2025,12300.0,12700.0,12500.0,29.9049489,73.8792934,,
Rajasthan,Ganganagar,Sriganganagar (F&V),Pumpkin,Other,FAQ,14/08/2025,2400.0,2800.0,2600.0,29.9049489,73.8792934,,
Rajasthan,Ganganagar,Sriganganagar (F&V),Tinda,Other,FAQ,14/08/2025,2300.0,2700.0,2500.0,29.9049489,73.8792934,,
Rajasthan,Jaipur,Jaipur (F&V),Bhindi(Ladies Finger),Other,FAQ,14/08/2025,1700.0,2000.0,1850.0,26.9154576,75.8189817,,
Rajasthan,Jaipur,Jaipur (F&V),Garlic,Average,FAQ,14/08/2025,2500.0,7500.0,5000.0,26.9154576,75.8189817,,
Rajasthan,Jaipur,Jaipur (F&V),Ginger(Green),Green Ginger,FAQ,14/08/2025,4000.0,7500.0,5750.0,26.9154576,75.8189817,,
Rajasthan,Jaipur,Jaipur (F&V),Mint(Pudina),Mint(Pudina),FAQ,14/08/2025,1500.0,2000.0,1750.0,26.9154576,75.8189817,,
Rajasthan,Jaipur,Jaipur (F&V),Pear(Marasebu),Other,Medium,14/08/2025,500.0,5000.0,2750.0,26.9154576,75.8189817,,
Rajasthan,Jaipur,Jaipur (F&V),Pointed gourd (Parval),Pointed gourd (Parval),FAQ,14/08/2025,1200.0,1500.0,1350.0,26.9154576,75.8189817,,
Rajasthan,Jaipur,Jaipur (F&V),Pumpkin,Other,FAQ,14/08/2025,700.0,800.0,750.0,26.9154576,75.8189817,,
Rajasthan,Jaipur,Jaipur (F&V),Spinach,Other,FAQ,14/08/2025,1000.0,1500.0,1250.0,26.9154576,75.8189817,,
Rajasthan,Jaipur Rural,Bassi,Guar Seed(Cluster Beans Seed),Other,FAQ,14/08/2025,4775.0,4800.0,4787.0,26.9826904,76.0128262,,
Rajasthan,Jaipur Rural,Bassi,Mustard,Other,Non-FAQ,14/08/2025,6306.0,7161.0,6733.0,26.9826904,76.0128262,,
Rajasthan,Jaipur Rural,Bassi,Potato,Other,Non-FAQ,14/08/2025,2200.0,2600.0,2400.0,26.9826904,76.0128262,,
Rajasthan,Jalore,Jalore,Capsicum,Other,FAQ,14/08/2025,3000.0,3500.0,3300.0,25.2718629,72.4388121,,
Rajasthan,Jalore,Jalore,Cucumbar(Kheera),Other,FAQ,14/08/2025,1000.0,1200.0,1100.0,25.2718629,72.4388121,,
Rajasthan,Jalore,Jalore,Guar,Gwar,FAQ,14/08/2025,3000.0,3500.0,3300.0,25.2718629,72.4388121,,
Rajasthan,Jalore,Jalore,Onion,Other,FAQ,14/08/2025,1000.0,1200.0,1100.0,25.2718629,72.4388121,,
Rajasthan,Jalore,Jalore,Onion Green,Other,FAQ,14/08/2025,2000.0,2500.0,2300.0,25.2718629,72.4388121,,
Rajasthan,Jodhpur,Jodhpur (F&V),Guava,Other,Medium,14/08/2025,1000.0,2500.0,1700.0,26.2967719,73.0351433,,
Rajasthan,Jodhpur,Jodhpur (F&V),Pear(Marasebu),Other,Medium,14/08/2025,800.0,2000.0,1400.0,26.2967719,73.0351433,,
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Brinjal,Other,FAQ,14/08/2025,1000.0,2000.0,1500.0,26.2967719,73.0351433,,
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Cabbage,Other,FAQ,14/08/2025,1500.0,2200.0,2000.0,26.2967719,73.0351433,,
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Onion Green,Other,FAQ,14/08/2025,2000.0,2800.0,2500.0,26.2967719,73.0351433,,
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Pointed gourd (Parval),Other,FAQ,14/08/2025,3000.0,5000.0,4000.0,26.2967719,73.0351433,,
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Round gourd,Other,FAQ,14/08/2025,500.0,2000.0,1000.0,26.2967719,73.0351433,,
Rajasthan,Jodhpur Rural,Ositan Mathania,Wheat,Local,FAQ,14/08/2025,2500.0,2600.0,2550.0,26.4111229,72.4105099,,
Rajasthan,Sanchore,Sanchore,Onion,Other,FAQ,14/08/2025,800.0,1200.0,1000.0,25.0098619,71.8514308,,
Telangana,Hyderabad,L B Nagar,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,500.0,1000.0,700.0,17.360589,78.4740613,,
Telangana,Hyderabad,L B Nagar,Brinjal,Arkasheela Mattigulla,FAQ,14/08/2025,1000.0,1500.0,1200.0,17.360589,78.4740613,,
Telangana,Hyderabad,L B Nagar,Capsicum,Capsicum,FAQ,14/08/2025,3000.0,4000.0,3500.0,17.360589,78.4740613,,
Telangana,Hyderabad,L B Nagar,Drumstick,Drumstick,FAQ,14/08/2025,2000.0,3000.0,2500.0,17.360589,78.4740613,,
Telangana,Hyderabad,L B Nagar,Potato,(Red Nanital),Non-FAQ,14/08/2025,1800.0,2000.0,1900.0,17.360589,78.4740613,,
Telangana,Hyderabad,L B Nagar,Snakeguard,Other,FAQ,14/08/2025,1000.0,1000.0,1000.0,17.360589,78.4740613,,
Telangana,Hyderabad,Mahboob Manison,Cabbage,Cabbage,FAQ,14/08/2025,800.0,1200.0,1000.0,17.360589,78.4740613,,
Telangana,Hyderabad,Mahboob Manison,Dry Chillies,1st Sort,FAQ,14/08/2025,9000.0,12500.0,10000.0,17.360589,78.4740613,,
Telangana,Hyderabad,Mahboob Manison,Green Chilli,Green Chilly,FAQ,14/08/2025,3000.0,3500.0,3250.0,17.360589,78.4740613,,
Telangana,Hyderabad,Mahboob Manison,Tomato,Deshi,FAQ,14/08/2025,2400.0,3200.0,2800.0,17.360589,78.4740613,,
Telangana,Karimnagar,Pudur,Paddy(Dhan)(Common),MTU-1010,FAQ,14/08/2025,2320.0,2320.0,2320.0,18.4348122,79.1328042,,
Telangana,Nalgonda,Devarkonda(Dindi),Paddy(Dhan)(Common),MTU-1010,FAQ,14/08/2025,2300.0,2300.0,2300.0,16.8579636,79.2174935,,
Telangana,Nalgonda,Devarkonda(Dindi),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,14/08/2025,2300.0,2300.0,2300.0,16.8579636,79.2174935,,
Telangana,Ranga Reddy,Chevella,Cauliflower,African Sarson,FAQ,14/08/2025,2000.0,2000.0,2000.0,17.1333954,78.3970979,,
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Carrot,Carrot,FAQ,14/08/2025,4500.0,4500.0,4500.0,17.1333954,78.3970979,,
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Colacasia,Colacasia,FAQ,14/08/2025,2300.0,2300.0,2300.0,17.1333954,78.3970979,,
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,1300.0,1300.0,1300.0,17.1333954,78.3970979,,
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Field Pea,Field Pea,FAQ,14/08/2025,5000.0,5000.0,5000.0,17.1333954,78.3970979,,
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Green Chilli,Green Chilly,FAQ,14/08/2025,4000.0,4000.0,4000.0,17.1333954,78.3970979,,
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Sweet Potato,Hosur Green,FAQ,14/08/2025,3500.0,3500.0,3500.0,17.1333954,78.3970979,,
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Cluster beans,Cluster Beans,FAQ,14/08/2025,2300.0,2300.0,2300.0,17.1333954,78.3970979,,
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Leafy Vegetable,Leafy Vegetables,FAQ,14/08/2025,3000.0,3000.0,3000.0,17.1333954,78.3970979,,
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Onion,1st Sort,FAQ,14/08/2025,2200.0,2200.0,2200.0,17.1333954,78.3970979,,
Telangana,Warangal,Warangal,Cauliflower,Cauliflower,FAQ,14/08/2025,3500.0,4000.0,3750.0,17.9820644,79.5970954,,
Telangana,Warangal,Warangal,Potato,Potato,FAQ,14/08/2025,2000.0,2500.0,2250.0,17.9820644,79.5970954,,
Tripura,Gomati,Nutanbazar,Bhindi(Ladies Finger),Bhindi,FAQ,14/08/2025,3850.0,4000.0,3950.0,23.4987407,91.2999111,,
Tripura,Gomati,Nutanbazar,Brinjal,Round/Long,FAQ,14/08/2025,3850.0,4000.0,3950.0,23.4987407,91.2999111,,
Tripura,Gomati,Nutanbazar,Colacasia,Colacasia,FAQ,14/08/2025,3850.0,4000.0,3950.0,23.4987407,91.2999111,,
Tripura,North Tripura,Dasda,Brinjal,Round/Long,FAQ,14/08/2025,1500.0,1700.0,1600.0,24.0921476,92.2451214,,
Tripura,North Tripura,Panisagar,Onion,Nasik,FAQ,14/08/2025,1800.0,2000.0,1900.0,24.0921476,92.2451214,,
Tripura,North Tripura,Panisagar,Potato,Jalander,FAQ,14/08/2025,1500.0,1520.0,1510.0,24.0921476,92.2451214,,
Tripura,Sepahijala,Melaghar,Fish,Rahu(Local),FAQ,14/08/2025,29000.0,31000.0,30000.0,23.6728689,91.3200669,,
Tripura,Sepahijala,Melaghar,Pointed gourd (Parval),Other,FAQ,14/08/2025,4800.0,5000.0,4900.0,23.6728689,91.3200669,,
Tripura,South District,Barpathari,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,14/08/2025,5900.0,6100.0,6000.0,23.1708278,91.638817,,
Tripura,Unokoti,Pabiacherra,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,14/08/2025,3800.0,4000.0,3900.0,24.0,92.0,,
Tripura,Unokoti,Pabiacherra,Potato,Local,FAQ,14/08/2025,1400.0,1600.0,1500.0,24.0,92.0,,
Uttar Pradesh,Agra,Fatehabad,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,14/08/2025,1800.0,2200.0,2100.0,27.1752554,78.0098161,,
Uttar Pradesh,Agra,Fatehabad,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,800.0,1000.0,1000.0,27.1752554,78.0098161,,
Uttar Pradesh,Agra,Fatehabad,Brinjal,Round,FAQ,14/08/2025,700.0,900.0,800.0,27.1752554,78.0098161,,
Uttar Pradesh,Agra,Fatehabad,Onion,Red,FAQ,14/08/2025,1000.0,1400.0,1200.0,27.1752554,78.0098161,,
Uttar Pradesh,Agra,Fatehabad,Potato,Desi,FAQ,14/08/2025,700.0,1200.0,900.0,27.1752554,78.0098161,,
Uttar Pradesh,Aligarh,Charra,Wheat,Dara,FAQ,14/08/2025,2500.0,2520.0,2510.0,27.8761073,78.1358153,,
Uttar Pradesh,Aligarh,Khair,Brinjal,Round/Long,FAQ,14/08/2025,1000.0,1200.0,1100.0,27.8761073,78.1358153,,
Uttar Pradesh,Amethi,Sultanpur,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,2350.0,2430.0,2400.0,26.346274,81.6252039,,
Uttar Pradesh,Amethi,Sultanpur,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,1470.0,1525.0,1500.0,26.346274,81.6252039,,
Uttar Pradesh,Amethi,Sultanpur,Capsicum,Capsicum,FAQ,14/08/2025,5480.0,5525.0,5500.0,26.346274,81.6252039,,
Uttar Pradesh,Amethi,Sultanpur,Onion,Red,FAQ,14/08/2025,1325.0,1380.0,1350.0,26.346274,81.6252039,,
Uttar Pradesh,Amethi,Sultanpur,Onion,Red,Non-FAQ,14/08/2025,1100.0,1125.0,1115.0,26.346274,81.6252039,,
Uttar Pradesh,Amethi,Sultanpur,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,14/08/2025,2970.0,3025.0,3000.0,26.346274,81.6252039,,
Uttar Pradesh,Amethi,Sultanpur,Pomegranate,Pomogranate,Medium,14/08/2025,6950.0,7025.0,7000.0,26.346274,81.6252039,,
Uttar Pradesh,Ayodhya,Faizabad,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,1440.0,1570.0,1510.0,26.7990707,82.2052321,,
Uttar Pradesh,Ayodhya,Faizabad,Brinjal,Round/Long,FAQ,14/08/2025,1470.0,1600.0,1540.0,26.7990707,82.2052321,,
Uttar Pradesh,Ayodhya,Faizabad,Mustard,Sarson(Black),FAQ,14/08/2025,6250.0,6360.0,6325.0,26.7990707,82.2052321,,
Uttar Pradesh,Ayodhya,Faizabad,Pomegranate,Pomogranate,Medium,14/08/2025,7000.0,7150.0,7050.0,26.7990707,82.2052321,,
Uttar Pradesh,Ayodhya,Faizabad,Potato,Desi,FAQ,14/08/2025,1170.0,1260.0,1190.0,26.7990707,82.2052321,,
Uttar Pradesh,Ayodhya,Faizabad,Sugar,Chini,FAQ,14/08/2025,4100.0,4200.0,4170.0,26.7990707,82.2052321,,
Uttar Pradesh,Azamgarh,Azamgarh,Barley (Jau),Dara,FAQ,14/08/2025,2310.0,2410.0,2360.0,26.023639,83.0293105,,
Uttar Pradesh,Azamgarh,Azamgarh,Garlic,Garlic,FAQ,14/08/2025,6510.0,6650.0,6585.0,26.023639,83.0293105,,
Uttar Pradesh,Azamgarh,Azamgarh,Pomegranate,Pomogranate,Medium,14/08/2025,6875.0,7025.0,6950.0,26.023639,83.0293105,,
Uttar Pradesh,Azamgarh,Azamgarh,Pumpkin,Pumpkin,FAQ,14/08/2025,1325.0,1475.0,1400.0,26.023639,83.0293105,,
Uttar Pradesh,Badaun,Shahaswan,Banana,Amruthapani,Medium,14/08/2025,2000.0,2300.0,2200.0,28.0649367,79.043832,,
Uttar Pradesh,Badaun,Shahaswan,Banana - Green,Banana - Green,FAQ,14/08/2025,1500.0,1700.0,1600.0,28.0649367,79.043832,,
Uttar Pradesh,Badaun,Shahaswan,Pumpkin,Other,FAQ,14/08/2025,900.0,1100.0,1000.0,28.0649367,79.043832,,
Uttar Pradesh,Bahraich,Bahraich,Banana,Banana - Ripe,Medium,14/08/2025,2700.0,2900.0,2800.0,27.7343823,81.47654,,
Uttar Pradesh,Bahraich,Bahraich,Banana - Green,Banana - Green,FAQ,14/08/2025,1600.0,1700.0,1650.0,27.7343823,81.47654,,
Uttar Pradesh,Bahraich,Bahraich,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,14/08/2025,7500.0,7750.0,7620.0,27.7343823,81.47654,,
Uttar Pradesh,Bahraich,Bahraich,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,2300.0,2450.0,2375.0,27.7343823,81.47654,,
Uttar Pradesh,Bahraich,Bahraich,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,14/08/2025,10150.0,10350.0,10240.0,27.7343823,81.47654,,
Uttar Pradesh,Bahraich,Bahraich,Garlic,Garlic,FAQ,14/08/2025,6200.0,6500.0,6350.0,27.7343823,81.47654,,
Uttar Pradesh,Bahraich,Bahraich,Gur(Jaggery),Red,FAQ,14/08/2025,4500.0,4700.0,4615.0,27.7343823,81.47654,,
Uttar Pradesh,Bahraich,Bahraich,Mousambi(Sweet Lime),Mousambi,Medium,14/08/2025,3800.0,3950.0,3875.0,27.7343823,81.47654,,
Uttar Pradesh,Bahraich,Bahraich,Papaya,Papaya,Medium,14/08/2025,2900.0,3075.0,2980.0,27.7343823,81.47654,,
Uttar Pradesh,Ballia,Ballia,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,14/08/2025,6600.0,6650.0,6625.0,25.8749594,84.1210329,,
Uttar Pradesh,Ballia,Ballia,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,1500.0,1560.0,1530.0,25.8749594,84.1210329,,
Uttar Pradesh,Ballia,Ballia,Lemon,Lemon,FAQ,14/08/2025,4640.0,4730.0,4680.0,25.8749594,84.1210329,,
Uttar Pradesh,Ballia,Ballia,Lentil (Masur)(Whole),Masoor Gola,FAQ,14/08/2025,6820.0,6880.0,6850.0,25.8749594,84.1210329,,
Uttar Pradesh,Ballia,Ballia,Mousambi(Sweet Lime),Mousambi,Medium,14/08/2025,3480.0,3580.0,3530.0,25.8749594,84.1210329,,
Uttar Pradesh,Ballia,Rasda,Apple,Delicious,Medium,14/08/2025,9365.0,9500.0,9440.0,25.8749594,84.1210329,,
Uttar Pradesh,Ballia,Rasda,Banana - Green,Banana - Green,FAQ,14/08/2025,1725.0,1850.0,1790.0,25.8749594,84.1210329,,
Uttar Pradesh,Ballia,Rasda,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,14/08/2025,6550.0,6700.0,6620.0,25.8749594,84.1210329,,
Uttar Pradesh,Ballia,Rasda,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,1425.0,1550.0,1490.0,25.8749594,84.1210329,,
Uttar Pradesh,Ballia,Rasda,Ginger(Green),Green Ginger,FAQ,14/08/2025,3780.0,3925.0,3840.0,25.8749594,84.1210329,,
Uttar Pradesh,Ballia,Rasda,Green Gram (Moong)(Whole),Green (Whole),FAQ,14/08/2025,8700.0,8855.0,8788.0,25.8749594,84.1210329,,
Uttar Pradesh,Ballia,Rasda,Pumpkin,Pumpkin,FAQ,14/08/2025,1260.0,1425.0,1350.0,25.8749594,84.1210329,,
Uttar Pradesh,Ballia,Rasda,Rice,III,FAQ,14/08/2025,3280.0,3425.0,3350.0,25.8749594,84.1210329,,
Uttar Pradesh,Balrampur,Panchpedwa,Banana - Green,Banana - Green,FAQ,14/08/2025,1450.0,1650.0,1550.0,27.4476988,82.3956245,,
Uttar Pradesh,Balrampur,Panchpedwa,Rice,III,FAQ,14/08/2025,2600.0,2800.0,2700.0,27.4476988,82.3956245,,
Uttar Pradesh,Balrampur,Tulsipur,Pumpkin,Pumpkin,FAQ,14/08/2025,1420.0,1500.0,1450.0,27.4476988,82.3956245,,
Uttar Pradesh,Banda,Banda,Cabbage,Cabbage,FAQ,14/08/2025,1650.0,1760.0,1700.0,25.4438537,80.5595237,,
Uttar Pradesh,Banda,Banda,Onion,Red,FAQ,14/08/2025,1260.0,1425.0,1350.0,25.4438537,80.5595237,,
Uttar Pradesh,Banda,Banda,Tomato,Deshi,FAQ,14/08/2025,3840.0,3960.0,3900.0,25.4438537,80.5595237,,
Uttar Pradesh,Barabanki,Barabanki,Garlic,Garlic,FAQ,14/08/2025,6360.0,6460.0,6410.0,26.9421406,81.3856087,,
Uttar Pradesh,Barabanki,Barabanki,Green Chilli,Green Chilly,FAQ,14/08/2025,4610.0,4700.0,4660.0,26.9421406,81.3856087,,
Uttar Pradesh,Barabanki,Barabanki,Onion,Red,FAQ,14/08/2025,1300.0,1350.0,1320.0,26.9421406,81.3856087,,
